year,month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin
2021,DEC_21,GIVERS KOO CAPSULES CAPS GIVERS,OTC,HERBAL,1,18,25,18,25,7,28
2021,DEC_21,GIVERS POWER CAPS,OTC,HERBAL,2,18,25,36,50,14,28
2021,DEC_21,GLUCONAF POWDER,OTC,HERBAL,2,7.1,10,14.2,20,5.8,29
2021,DEC_21,GLYCEROL SUPPOSITORIES 1G,OTC,HERBAL,2,0.96,1.3,1.92,2.6,0.68,26.15
2021,DEC_21,GOGYNAX 30G CREAM CLOTRIMAZOLE,OTC,PERSONAL_CARE_F,1,3.9,5.5,3.9,5.5,1.6,29.09
2021,DEC_21,GOODSENSE DENTAL FLOSS,OTC,PERSONAL_CARE_DENT,1,8,12,8,12,4,33.33
2021,DEC_21,GYNO-MYCOLEX PESS 400MG 3'S,OTC,PERSONAL_CARE_F,1,13.9,19,13.9,19,5.1,26.84
2021,DEC_21,GYPRONE PLUS,OTC,VITAMINS,1,1.8,3,1.8,3,1.2,40
2021,DEC_21,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,3,2.97,4.5,8.91,13.5,4.59,34
2021,DEC_21,HAEMOGLOBIN SYRUP 200ML (M&G),OTC,VITAMINS,4,4.45,7,17.8,28,10.2,36.43
2021,DEC_21,HISTAZINE 10MG TABS,OTC,ALLERGY,26,0.5,1,13.06,26,12.94,49.77
2021,DEC_21,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,6,3,4.5,18,27,9,33.33
2021,DEC_21,IBUCAP 10 TABS,OTC,ANALGESIC,6,1.53,2.5,9.18,15,5.82,38.8
2021,DEC_21,imax herbal delay spray 18ml,OTC,SEX_HEALTH_U,3,22,31,66,93,27,29.03
2021,DEC_21,IMBOOST HERBAL MIXTURE,OTC,HERBAL,4,13,18,52,72,20,27.78
2021,DEC_21,IMBOOST HERBAL MIXTURE,OTC,HERBAL,3,13,18,39,54,15,27.78
2021,DEC_21,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,10,0.8,1.1,8,11,3,27.27
2021,DEC_21,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,5,2.3,3.5,11.5,17.5,6,34.29
2021,DEC_21,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,2,8.43,12,16.86,24,7.14,29.75
2021,DEC_21,KETAZOL KETOCONAZOLE CREAM,OTC,ANTI_INFECTION,1,5.1,7,5.1,7,1.9,27.14
2021,DEC_21,KIDICS SYRUP 200ML,OTC,VITAMINS_PED,2,9.5,13.5,19,27,8,29.63
2021,DEC_21,KISS CONDOM,OTC,SEX_HEALTH_M,12,1.1,2,13.2,24,10.8,45
2021,DEC_21,KISS CONDOM,OTC,SEX_HEALTH_M,13,1.1,2,14.3,26,11.7,45
2021,DEC_21,KLOVINAL VAGINAL PESS.,OTC,PERSONAL_CARE_F,2,19,28,38,56,18,32.14
2021,DEC_21,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,3,4.5,7,13.5,21,7.5,35.71
2021,DEC_21,KOFLET SYR. 100ML,OTC,COUGH_COLD,4,12.89,18,51.56,72,20.44,28.39
2021,DEC_21,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,15,0.71,1,10.65,15,4.35,29
2021,DEC_21,KY JELLY 50ML,OTC,SEX_HEALTH_U,2,28,39,56,78,22,28.21
2021,DEC_21,LACTULOSE SYR 300,OTC,GI_LAX,1,25.48,35,25.48,35,9.52,27.2
2021,DEC_21,LEMSIP COLD & FLU 10'S,OTC,COUGH_COLD,2,3.08,4.2,6.16,8.4,2.24,26.67
2021,DEC_21,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,1,4.5,6.5,4.5,6.5,2,30.77
2021,DEC_21,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,13,4.5,6.5,58.5,84.5,26,30.77
2021,DEC_21,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,2,1.85,5,3.7,10,6.3,63
2021,DEC_21,LETAVIN 500mg TABS,RX,ANTI_INFECTION,4,4.2,6,16.8,24,7.2,30
2021,DEC_21,LEVON 2 TABS,OTC,SEX_HEALTH_F,3,5.98,8.5,17.94,25.5,7.56,29.65
2021,DEC_21,LIQUFRUTA SYRUP 200ML,OTC,COUGH_COLD,2,22.98,32,45.96,64,18.04,28.19
2021,DEC_21,LISTERINE MOUTHWASH 250ML,OTC,PERSONAL_CARE_DENT,1,16,22,16,22,6,27.27
2021,DEC_21,LOFNAC 100MG TABS,RX,ANALGESIC,12,0.79,2,9.48,24,14.52,60.5
2021,DEC_21,LOFNAC GEL 30G,RX,ANALGESIC,3,5.1,7,15.3,21,5.7,27.14
2021,DEC_21,LOFNAC SUPP 100MG,RX,ANALGESIC,40,0.9,1.5,36,60,24,40
2021,DEC_21,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,22,15.3,22,336.6,484,147.4,30.45
2021,DEC_21,LONART SUSP 60ML,OTC,ANTI_MALARIAL,7,10.81,15,75.67,105,29.33,27.93
2021,DEC_21,LUBRIMAX GEL 50G,OTC,SEX_HEALTH_U,1,14,20,14,20,6,30
2021,DEC_21,LUEX BABY CHESTY COUGH SYRUP 10,OTC,COUGH_COLD_PED,1,7,10,7,10,3,30
2021,DEC_21,LUFART DS TABS,OTC,ANTI_MALARIAL,16,11.8,17,188.8,272,83.2,30.59
2021,DEC_21,LUMETRUST FORTE 80/480 mg,OTC,ANTI_MALARIAL,22,6.5,9,143,198,55,27.78
2021,DEC_21,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,12,6.5,10,78,120,42,35
2021,DEC_21,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,19,6.5,10,123.5,190,66.5,35
2021,DEC_21,LYRICA TABS 75MG 28'S,RX,ANTI_EPILEPTIC,9,6.6,9,59.4,81,21.6,26.67
2021,DEC_21,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,1,2.6,4,2.6,4,1.4,35
2021,DEC_21,MAALOX PLUS 180ML SUSPENSION,OTC,GI_HEARTBURN_ANTACID,1,34.36,47,34.36,47,12.64,26.89
2021,DEC_21,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,10,0.7,1,7,10,3,30
2021,DEC_21,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,39,1.28,1.6,49.92,62.4,12.48,20
2021,DEC_21,MALTA GUINESS 330ML DRINK,OTC,FOOD,12,2.92,4,35.03,48,12.97,27.02
2021,DEC_21,MARK II INHALER 6'S,OTC,COUGH_COLD,11,6.6,9,72.6,99,26.4,26.67
2021,DEC_21,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,3,9.3,13,27.9,39,11.1,28.46
2021,DEC_21,MENTHODEX 100ML,OTC,COUGH_COLD,3,12,16.5,36,49.5,13.5,27.27
2021,DEC_21,MENTHODEX 200ML,OTC,COUGH_COLD,5,20,27.5,100,137.5,37.5,27.27
2021,DEC_21,MENTHOX COUGH LOZENGES,OTC,COUGH_COLD,7,0.49,0.8,3.43,5.6,2.17,38.75
2021,DEC_21,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,25,0.09,0.15,2.25,3.75,1.5,40
2021,DEC_21,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,60,0.1,0.2,5.84,12,6.16,51.33
2021,DEC_21,METAGYL SUSP. 200MG/ 5ML -100ML,RX,ANTI_INFECTION,3,4.39,6,13.17,18,4.83,26.83
2021,DEC_21,METFORMIN-DENK 500MG,RX,ANTI_DIABETIC,78,0.47,0.65,36.66,50.7,14.04,27.69
2021,DEC_21,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,6,3.5,5,21,30,9,30
2021,DEC_21,METHYLATED SPIRIT 60ML,OTC,PERSONAL_CARE,11,1.5,3,16.5,33,16.5,50
2021,DEC_21,METROLEX F SUSP 100ML,RX,ANTI_INFECTION,4,11.9,17,47.6,68,20.4,30
2021,DEC_21,METROLEX F TABS,RX,ANTI_INFECTION,3,9,12.5,27,37.5,10.5,28
2021,DEC_21,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,3,6.59,9,19.77,27,7.23,26.78
2021,DEC_21,MIST POT CIT 200ML,OTC,NA,1,2.5,4,2.5,4,1.5,37.5
2021,DEC_21,MIST SENNACO 200ML,OTC,GI_LAX,3,2.5,3.5,7.5,10.5,3,28.57
2021,DEC_21,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,6,2.5,3.5,15,21,6,28.57
2021,DEC_21,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,45,3.8,5.5,171,247.5,76.5,30.91
2021,DEC_21,MUCOLEX ADULT EXPECTORANT 125ML,OTC,COUGH_COLD,3,12.9,17.5,38.7,52.5,13.8,26.29
2021,DEC_21,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,23,0.15,0.3,3.45,6.9,3.45,50
2021,DEC_21,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,3,13.5,19,40.5,57,16.5,28.95
2021,DEC_21,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,2,13.5,19,27,38,11,28.95
2021,DEC_21,NESBEN SUSP 20ML,RX,ANTI_INFECTION,2,3.98,5.5,7.96,11,3.04,27.64
2021,DEC_21,NESBEN TABS,RX,ANTI_INFECTION,5,3.5,5,17.5,25,7.5,30
2021,DEC_21,NESTRIM TABS 480MG ECL,RX,ANTI_INFECTION,30,0.08,0.12,2.4,3.6,1.2,33.33
2021,DEC_21,NEXCOFER 30 CAPS ECL,OTC,VITAMINS,2,5.59,8,11.18,16,4.82,30.13
2021,DEC_21,NEXCOFER SYR 200ML,OTC,VITAMINS,8,6.98,10,55.84,80,24.16,30.2
2021,DEC_21,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,40,0.82,1.15,32.8,46,13.2,28.7
2021,DEC_21,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,25,0.39,0.6,9.66,15,5.34,35.6
2021,DEC_21,NO-SPA 40MG 100'S,RX,GI_ANTI_SPASMODIC,1,6.57,9,6.57,9,2.43,27
2021,DEC_21,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,3,16.23,22.5,48.69,67.5,18.81,27.87
2021,DEC_21,NUGEL SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,1,14.93,21,14.93,21,6.07,28.9
2021,DEC_21,OLIVE OIL 70ml,OTC,FOOD,3,12,17,36,51,15,29.41
2021,DEC_21,OMEAID 20mg,RX,GI_ACID_REFLUX,5,1.5,2.5,7.5,12.5,5,40
2021,DEC_21,ORS SACHET LOCAL,OTC,ELECTROLYTES,24,0.51,1,12.15,24,11.85,49.38
2021,DEC_21,OTRIVIN ADULT NASAL SPRAY 10ML,OTC,COUGH_COLD,2,18.81,26.33,37.62,52.66,15.04,28.56
2021,DEC_21,OTRIVINE CHILD DROPS 10ML,OTC,COUGH_COLD_PED,1,22.86,31,22.86,31,8.14,26.26
2021,DEC_21,OXAFEN CAPS 20MG,RX,ANALGESIC,2,0.85,1.5,1.7,3,1.3,43.33
2021,DEC_21,PAINGAY CAPSULES,OTC,ANALGESIC,11,2.55,4,28.05,44,15.95,36.25
2021,DEC_21,PANACIN TABS 400/300mg,OTC,ANALGESIC,2,0.9,1.5,1.8,3,1.2,40
2021,DEC_21,PANADOL EXTRA ADVANCE TABS 14'S,OTC,ANALGESIC,8,20.58,25,164.64,200,35.36,17.68
2021,DEC_21,PARACETAMOL 500MG TABS ESKAY,OTC,ANALGESIC,1,0.3,0.5,0.3,0.5,0.2,40
2021,DEC_21,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,48,0.44,0.6,21.12,28.8,7.68,26.67
2021,DEC_21,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,68,2.3,1.5,156.4,102,-54.4,-53.33
2021,DEC_21,PARACETAMOL CAPLET AYRTON 16's,OTC,ANALGESIC,3,2.2,3.5,6.6,10.5,3.9,37.14
2021,DEC_21,PARACETAMOL DENK 125MG SUPP,OTC,ANALGESIC,6,1.35,1.8,8.12,10.8,2.68,24.81
2021,DEC_21,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,8,1.54,2.2,12.33,17.6,5.27,29.94
2021,DEC_21,PENICILLIN OINTMENT,OTC,FIRST_AID_INF,4,3.5,5,14,20,6,30
2021,DEC_21,PERMOXYL (AMOXICILLIN) CAPS 500,RX,ANTI_INFECTION,30,0.21,0.3,6.29,9,2.71,30.11
2021,DEC_21,PERMOXYL SUSP 125MG,RX,ANTI_INFECTION,1,4.98,7,4.98,7,2.02,28.86
2021,DEC_21,PIRITON ORIG TABS 30'S,OTC,ALLERGY,103,0.9,1.3,92.7,133.9,41.2,30.77
2021,DEC_21,PIRITON SYRUP 150ML,OTC,ALLERGY,2,35.61,48,71.22,96,24.78,25.81
2021,DEC_21,PLASTER singles,OTC,FIRST_AID,108,0.16,0.2,17.28,21.6,4.32,20
2021,DEC_21,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,4,25.29,34,101.16,136,34.84,25.62
2021,DEC_21,PREGNACARE PLUS OMEGA 3,OTC,VITAMINS,1,94.23,127,94.23,127,32.77,25.8
2021,DEC_21,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,22,0.98,2,21.54,44,22.46,51.05
2021,DEC_21,PROCOLD 50'S TAB,OTC,COUGH_COLD,15,1.7,2.5,25.5,37.5,12,32
2021,DEC_21,RAPINOL 4'S TABS,OTC,ANALGESIC,11,0.4,0.6,4.4,6.6,2.2,33.33
2021,DEC_21,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,5,0.53,1,2.65,5,2.35,47
2021,DEC_21,ROBAXINE TAB 750 mg 100's,RX,MUSCLE_RELAXER,6,1.99,2.7,11.95,16.2,4.25,26.23
2021,DEC_21,RONFIT FORTE CAPS,OTC,ANALGESIC,23,2.3,3.5,52.9,80.5,27.6,34.29
2021,DEC_21,ROOTER MIXTURE,OTC,HERBAL,11,6.5,9,71.5,99,27.5,27.78
2021,DEC_21,ROOTER TYTONIC,OTC,HERBAL,2,13,18,26,36,10,27.78
2021,DEC_21,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,9,6.29,9,56.61,81,24.39,30.11
2021,DEC_21,RUBBING ALCOHOL LOCAL,OTC,FIRST_AID,1,13,19,13,19,6,31.58
2021,DEC_21,SALBUTAMOL 4MG TAB LOCAL,RX,RESP,2,0.32,0.5,0.64,1,0.36,36
2021,DEC_21,SALBUTAMOL INHALER,RX,RESP,1,16.89,23,16.89,23,6.11,26.57
2021,DEC_21,SALINE NASAL DROPS LOCAL,OTC,COUGH_COLD,5,3,4.5,15,22.5,7.5,33.33
2021,DEC_21,SAMALIN ADULT COUGH SYR 125ML,OTC,COUGH_COLD,4,4.62,6.5,18.48,26,7.52,28.92
2021,DEC_21,SAMALIN JUNIOR COUGH SYRUP 125M,OTC,COUGH_COLD,1,4.2,6,4.2,6,1.8,30
2021,DEC_21,SE'CLEAR EYE/EAR DROP 10ML BTL,OTC,EYE_EAR,7,7.95,11,55.65,77,21.35,27.73
2021,DEC_21,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,5,6.55,9,32.75,45,12.25,27.22
2021,DEC_21,SIBI MEN CAPSULES,OTC,SEX_HEALTH_M,1,12.73,17,12.73,17,4.27,25.12
2021,DEC_21,STOPKOF ADULT 100ML,OTC,COUGH_COLD,3,5.98,8,17.94,24,6.06,25.25
2021,DEC_21,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,6,5.98,8.5,35.88,51,15.12,29.65
2021,DEC_21,SUPIROCIN (MUPIROCIN) OINTMENT,RX,ANTI_INFECTION,1,25.01,35,25.01,35,9.99,28.54
2021,DEC_21,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,5,8,11,40,55,15,27.27
2021,DEC_21,TAABEA HERBAL MIXTURE,OTC,HERBAL,10,9,13,90,130,40,30.77
2021,DEC_21,TADOL 50MG CAPS,RX,ANALGESIC,12,2,2.7,24,32.4,8.4,25.93
2021,DEC_21,TAGERA FORTE SECNIDAZOLE TABLET,RX,ANTI_INFECTION,7,5.21,7.5,36.47,52.5,16.03,30.53
2021,DEC_21,TCP LIQUID 50ML,OTC,FIRST_AID,1,28.5,39,28.5,39,10.5,26.92
2021,DEC_21,TEEDAR SYR 125ML,OTC,COUGH_COLD,9,6.8,10,61.2,90,28.8,32
2021,DEC_21,TIME HERBAL MIXTURE,OTC,HERBAL,5,9.45,13,47.25,65,17.75,27.31
2021,DEC_21,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,2,20.05,28,40.1,56,15.9,28.39
2021,DEC_21,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,5,12.22,17,61.1,85,23.9,28.12
2021,DEC_21,VENTOLIN INHALER SALBUMATOL 100,RX,RESP,1,27.53,37,27.53,37,9.47,25.59
2021,DEC_21,VERMOX 500MG TABS,RX,DE_WORMER,18,7.98,11,143.64,198,54.36,27.45
2021,DEC_21,VERMOX SUSP,RX,DE_WORMER,1,14.53,20,14.53,20,5.47,27.35
2021,DEC_21,VERNA MINERAL WATER 500ml,OTC,FOOD,11,0.7,1,7.7,11,3.3,30
2021,DEC_21,VICTORY GARLIC BITTERS,OTC,HERBAL,1,9,12.5,9,12.5,3.5,28
2021,DEC_21,VIGORIX FORTE 200ML,OTC,VITAMINS,1,9.22,13,9.22,13,3.78,29.08
2021,DEC_21,VIKIL-21,OTC,VITAMINS,3,26,36,78,108,30,27.78
2021,DEC_21,VIROL SYR 200ML,OTC,VITAMINS,7,6.2,9,43.4,63,19.6,31.11
2021,DEC_21,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,1,7.75,12,7.75,12,4.25,35.42
2021,DEC_21,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,5,9.85,14,49.25,70,20.75,29.64
2021,DEC_21,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,1,9.85,13.5,9.85,13.5,3.65,27.04
2021,DEC_21,VITAMIN B COMPLEX PHARMANOVA,OTC,VITAMINS,22,0.21,0.3,4.62,6.6,1.98,30
2021,DEC_21,VITAMIN B COMPLEX STRONG 30'S,OTC,VITAMINS,1,11,15,11,15,4,26.67
2021,DEC_21,VITAMIN B-DENK TABS,OTC,VITAMINS,10,1.05,1.45,10.5,14.5,4,27.59
2021,DEC_21,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,14,15,21,210,294,84,28.57
2021,DEC_21,VOLTFAST SACHETS 50MG 30'S NOVA,OTC,ANALGESIC,10,1.49,2.1,14.9,21,6.1,29.05
2021,DEC_21,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65,46.44,65,18.56,28.55
2021,DEC_21,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,1,6,8.5,6,8.5,2.5,29.41
2021,DEC_21,WORMPLEX 400 TAB,RX,DE_WORMER,12,5.2,7.5,62.4,90,27.6,30.67
2021,DEC_21,ZENTEL SUSP,RX,DE_WORMER,5,8,11,40,55,15,27.27
2021,DEC_21,ZENTEL TAB,RX,DE_WORMER,12,6.33,9,75.96,108,32.04,29.67
2021,DEC_21,ZINC 10MG TABS,OTC,VITAMINS,7,0.29,0.5,2.03,3.5,1.47,42
2021,DEC_21,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,2,3.5,5,7,10,3,30
2021,DEC_21,ZINCOFER CAP CAPSULES,OTC,VITAMINS,2,13.8,19,27.6,38,10.4,27.37
2021,DEC_21,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,17.5,38.22,52.5,14.28,27.2
2021,DEC_21,ZINCOVIT DROPS 5ML APEX,OTC,VITAMINS,1,7.05,10,7.05,10,2.95,29.5
2021,DEC_21,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,4,13.5,19,54,76,22,28.95
2021,DEC_21,ZINCOVIT TABS,OTC,VITAMINS,6,18.5,26,111,156,45,28.85
2021,DEC_21,ZINNAT 500MG TABS,RX,ANTI_INFECTION,4,8.83,12,35.33,48,12.67,26.4
2021,DEC_21,ZITHROMAX 250MG 6'S PFIZER,RX,ANTI_INFECTION,5,127,175,635,875,240,27.43
2021,DEC_21,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,3,9.59,13,28.77,39,10.23,26.23
2021,DEC_21,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,4,11.5,16,46,64,18,28.13
2021,DEC_21,ZUBES EXTRA STRONG 125ml,OTC,COUGH_COLD_PED,3,14.8,20,44.4,60,15.6,26
2021,DEC_21,ZUBES LOZENGES,OTC,COUGH_COLD,12,0.78,1.2,9.36,14.4,5.04,35
2021,JAN_22,ABONIKI BALM 25G,OTC,ANALGESIC,12,4.2,6.5,50.4,78,27.6,35.4
2021,JAN_22,ABONIKI BALM 25G,OTC,ANALGESIC,6,4.2,6.5,25.2,39,13.8,35.4
2021,JAN_22,ADOM KOO MIXTURE,OTC,HERBAL,2,5.5,8,11,16,5,31.3
2021,JAN_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,1,14,19,14,19,5,26.3
2021,JAN_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,5,11.7,16,58.5,80,21.5,26.9
2021,JAN_22,ADULT DIAPERS XL EFAL,OTC,PERSONAL_CARE,2,24,32,48,64,16,25
2021,JAN_22,AGBEVE TONIC,OTC,VITAMINS,2,8,11,16,22,6,27.3
2021,JAN_22,ALKA 5 SYR 100ML CHARAK,OTC,HERBAL,2,27,38,54,76,22,28.9
2021,JAN_22,ALKA SELTZER ORIGINAL 10,OTC,GI_LAX_ANTACID,1,4.26,6,4.26,6,1.74,29
2021,JAN_22,ALPHA GARLIC CAPS,OTC,VITAMINS,1,11.49,17,11.49,17,5.51,32.4
2021,JAN_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,15,0.41,0.6,6.15,9,2.85,31.7
2021,JAN_22,ALWAYS COTTON SOFT PINK PAD,OTC,PERSONAL_CARE_F,2,6,7,12,14,2,14.3
2021,JAN_22,ALWAYS ULTRA THIN PAD 14's,OTC,PERSONAL_CARE_F,5,10,12,50,60,10,16.7
2021,JAN_22,AMITRIPTYLINE 25MG TAB 28'S UK,RX,ANTIDEPRESSANT,14,0.27,0.4,3.78,5.6,1.82,32.5
2021,JAN_22,AMLODIPINE 10MG TAB 28'S,RX,CARDIO,98,0.27,0.4,26.18,39.2,13.02,33.2
2021,JAN_22,AMLODIPINE 5MG TABS UK,RX,CARDIO,84,0.22,0.3,18.09,25.2,7.11,28.2
2021,JAN_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,3,32,44,96,132,36,27.3
2021,JAN_22,AMOKSIKLAV 228MG/5ML SUSPENSION,RX,ANTI_INFECTION,4,14.3,20,57.2,80,22.8,28.5
2021,JAN_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,3,20.81,29,62.43,87,24.57,28.2
2021,JAN_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,2,21.9,30,43.8,60,16.2,27
2021,JAN_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,3,16,22,48,66,18,27.3
2021,JAN_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,165,0.24,0.35,39.49,57.75,18.26,31.6
2021,JAN_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,29,0.7,1,20.3,29,8.7,30
2021,JAN_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,29,0.7,1,20.3,29,8.7,30
2021,JAN_22,ANTACID CHEWABLE GALPHARM,OTC,GI_LAX_ANTACID,1,11,15,11,15,4,26.7
2021,JAN_22,APC 10'S TABS KINAPHARMA,OTC,ANALGESIC,8,1.16,1.6,9.28,12.8,3.52,27.5
2021,JAN_22,APETAMIN CYPROHEPTADINE SYRUP,OTC,VITAMINS,4,14.32,23,57.28,92,34.72,37.7
2021,JAN_22,ARTHROTEC 75 75MG /200MCG 20'S,RX,ANALGESIC,10,3.71,5,37.06,50,12.94,25.9
2021,JAN_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,3,4.9,8,14.7,24,9.3,38.8
2021,JAN_22,ASMADRIN TABS 4 X 25,OTC,RESP,5,0.52,0.8,2.61,4,1.39,34.8
2021,JAN_22,ASSURED ANTI- DIARRHEAL LOPERAM,OTC,GI_ANTIDIARRHOEAL,10,1.25,1,12.5,10,-2.5,-25
2021,JAN_22,AUGMENTIN 625MG 14'S,RX,ANTI_INFECTION,1,59.5,82,59.5,82,22.5,27.4
2021,JAN_22,AUNTIE MARY'S BABY GRIPE MIXTUR,OTC,MOTHER_BABY,7,6.98,10,48.86,70,21.14,30.2
2021,JAN_22,AVOMINE PROMETHAZINE 25MG,OTC,GI_NV_MOTION_SICKNESS,5,1.85,2,9.25,10,0.75,7.5
2021,JAN_22,AXACEF TAB 500MG ZETIVA,RX ,ANTI_INFECTION,20,3.93,5.4,78.58,108,29.42,27.2
2021,JAN_22,AZIRON 500 (AZITHROMYCIN),RX,ANTI_INFECTION,8,7,10,56,80,24,30
2021,JAN_22,"AZOMAX AZITHROMYCIN SUSP 200MG,",RX,ANTI_INFECTION,3,28.43,39,85.29,117,31.71,27.1
2021,JAN_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,5,13,18,65,90,25,27.8
2021,JAN_22,BENDROFLUMETHIAZIDE 28'S 2.5MG,RX,CARDIO,7,8,11,56,77,21,27.3
2021,JAN_22,BENYLIN CHILDREN DRY COUGH&SORE,OTC,COUGH_COLD_PED,1,29.2,40,29.2,40,10.8,27
2021,JAN_22,BENYLIN DRY & TICKLY COUGH,OTC,COUGH_COLD,2,40.5,53,81,106,25,23.6
2021,JAN_22,BENYLIN INFANT COUGH SYR 125ML,OTC,COUGH_COLD_PED,2,33.89,46,67.78,92,24.22,26.3
2021,JAN_22,BETA MALT PLASTIC DRINK 330ML,OTC,FOOD,4,2.92,4,11.67,16,4.33,27.1
2021,JAN_22,BIO OIL 200ML,OTC,PERSONAL_CARE,1,46.07,63,46.07,63,16.93,26.9
2021,JAN_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,5,17.94,25,89.7,125,35.3,28.2
2021,JAN_22,BIOFERON CAPS,OTC,VITAMINS,3,17.49,24,52.47,72,19.53,27.1
2021,JAN_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,6,0.34,0.5,2.04,3,0.96,32
2021,JAN_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,4,3.5,5,14,20,6,30
2021,JAN_22,BONAPLEX SYRUP,OTC,VITAMINS,1,14.9,21,14.9,21,6.1,29
2021,JAN_22,BONNISAN GRIPE WATER LIQUID,OTC,MOTHER_BABY,2,11.28,16,22.56,32,9.44,29.5
2021,JAN_22,BORGES OLIVE OIL 125ML,OTC,FOOD,2,11,15,22,30,8,26.7
2021,JAN_22,CALPOL 6YRS+ SYR 80ML,OTC,COUGH_COLD_PED,1,34.49,44,34.49,44,9.51,21.6
2021,JAN_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,5,33.98,47,169.9,235,65.1,27.7
2021,JAN_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,14,9,10,126,140,14,10
2021,JAN_22,CATAFLAM DICLOFENAC TABS 50MG,RX,ANALGESIC,15,1.29,1.8,19.35,27,7.65,28.3
